Rating,Parent Asin,Main Category,Product Title,Retailer,Review,Word Count,Sentence Count,Sentiment Score,Disgust,Neutral,Surprise,Sadness,Anger,Fear,Joy,Dominant Emotion,Not as Expected,Damaged,Returns,Taste and Flavour,Size and Quantity,Freshness,Price,Packaging,Quality,Delivery,Ingredients,Value for Money,Expiration Date,Easy to Use,Dominant Topic
2,B00IAE7UO2,Grocery,Nestle Coffee mate Chocolate Creme Powder Coffee Creamer,Nestle,Not sweet enough for me. I didn't taste chocolate at all. Would not buy again.,15,3,1,0.4029426574707031,0.13765761256217957,0.008910240605473518,0.39830711483955383,0.04486139491200447,0.005154381040483713,0.0021666137035936117,Disgust,0.9936231970787048,0.9731892943382263,0.9686992764472961,0.946573793888092,0.22650687396526337,0.4046087861061096,0.7954029440879822,0.3667219579219818,0.09884174168109894,0.6733280420303345,0.6596423983573914,0.7777512073516846,0.4452540874481201,0.16160787642002106,Not as Expected
2,B000TIQGZG,Health & Personal Care,"Comvita Manuka Honey (UMF 15+, MGO 514+) New Zealand’s #1 Manuka Brand | Superfood for Gut & Immune Support | Raw, Wild, Non-GMO | 8.8 oz",Comvita,Does not work for digestive issue. I’ve heard that Manuka honey is good for digestive health so I got this and hope it will work for me but unfortunately it doesn’t do anything. The brand is quite popular but it’s just the same as regular honey,46,3,2,0.012111754156649113,0.1202000305056572,0.03909368813037872,0.8127745389938354,0.004371287766844034,0.007403932511806488,0.0040447604842484,Sadness,0.9951608180999756,0.8033906817436218,0.026438580825924873,0.16930341720581055,0.09235060960054398,0.004768259823322296,0.4404412508010864,0.20751029253005981,0.10080881416797638,0.04693780839443207,0.4166348874568939,0.26123568415641785,0.17508654296398163,0.02898162230849266,Not as Expected
2,B0CC7C69ZY,Grocery,"DOVE PROMISES Dark Chocolate, Milk Chocolate, Milk & Caramel Chocolates Variety Pack Chocolate Candy Assortment Individually Wrapped, 43.07 oz, 150 Piece Bag",Dove,"Came in melted, squished. But this is AZ. Do not know if it was just hot, or too hot where it was stored. It seemed to be melted and hardened up again.",32,4,2,0.09609116613864899,0.8248583078384399,0.03059488721191883,0.014062358066439629,0.019601114094257355,0.011198308318853378,0.003593805944547057,Neutral,0.9731674194335938,0.996346116065979,0.14734210073947906,0.10659075528383255,0.5288646817207336,0.10598135739564896,0.01565822772681713,0.2246602475643158,0.2840772867202759,0.2944093346595764,0.2051544040441513,0.3557395339012146,0.1472061574459076,0.012036667205393314,Damaged
2,B094G6S6KS,Grocery,"Brita Water, 18 Fl Oz (6 Pack), Premium Purified Still Bottled Water, Infinitely Recyclable Aluminum Bottle, Refillable Water Bottles, Filtered Water, BPA Free.",BRITA WATER,"4 out of 6 are received damaged. 4 out of 6 are received damaged. The packaging is fine, look like they have shipped already damaged bottles. I don't trust to drink these. Will return.",34,4,1,0.05113721266388893,0.1721387803554535,0.043253153562545776,0.6343888640403748,0.08445043116807938,0.01227377075701952,0.002357801189646125,Sadness,0.9950541257858276,0.9990518689155579,0.9893115162849426,0.6678735613822937,0.6628779172897339,0.5566789507865906,0.6971675157546997,0.9865572452545166,0.04124957323074341,0.8652629256248474,0.4620475471019745,0.2649136781692505,0.36116498708724976,0.006206098943948746,Damaged
2,B00FRFTRS4,Grocery,"Wel-B Freeze-dried Pineapple, Freeze-dried Fruit Snack Unsweetened and 0% Fat, Real Healthy Snack 25g.",Pumkinhealthysnacks,"Tasty but unreasonably expensive. The product is quite tasty but the cost is prohibitive for the tiny packet received (it is only a single serving). I really wouldn't spend $10 on this if I were you. And, I'm sorry I wasted the money for such a small amount. Won't do that again.",52,5,2,0.2823646366596222,0.06704649329185486,0.059349145740270615,0.43421897292137146,0.13365203142166138,0.017548540607094765,0.005820180755108595,Sadness,0.8580441474914551,0.24590297043323517,0.30749768018722534,0.6923267245292664,0.739769697189331,0.5115026235580444,0.9386821985244751,0.6190980672836304,0.7184790372848511,0.5779922604560852,0.4238870143890381,0.5565313696861267,0.14888444542884827,0.023873984813690186,Price
2,B017TEEJG0,Grocery,"Kraft Real Mayonnaise Packets, 7/16 oz, 200 ct",Kraft,Dated. Product use by date only good for a few months. Very disappointed,13,3,1,0.008371573872864246,0.03240875527262688,0.024075482040643692,0.9254353642463684,0.006133966147899628,0.00103110377676785,0.0025437362492084503,Sadness,0.9612988829612732,0.7197885513305664,0.11783328652381897,0.29205599427223206,0.15347124636173248,0.011731501668691635,0.4128988981246948,0.2584150731563568,0.3730729818344116,0.2804894745349884,0.16999360918998718,0.35409972071647644,0.7794129848480225,0.0029315052088350058,Not as Expected
2,B07KCSGKDY,Grocery,"365 Everyday Value, Organic Touch o' Honey Whole Wheat Bread, 20 Ounce",365 Everyday Value,"No flavor and dry. Not a great loaf of bread. No flavor and very dry. Have tried 2-3 loaves at different times and not impressed. For half the price, generic ""honey-topped"" wheat bread will do you better.",39,5,2,0.4163666367530823,0.36210715770721436,0.051855914294719696,0.12754805386066437,0.030352318659424782,0.005200132727622986,0.006569766905158758,Disgust,0.9923511147499084,0.9018868803977966,0.6944570541381836,0.9607734084129333,0.5690649747848511,0.7038508653640747,0.9204463958740234,0.34712493419647217,0.37018823623657227,0.5452037453651428,0.5812828540802002,0.9084482789039612,0.23580452799797058,0.6169365048408508,Not as Expected
2,B01HHED90O,Grocery,FirstChoiceCandy Jelly Belly Orange Crush Jelly Beans 1 Pound Resealable Bag,FirstChoiceCandy,Are they real Jelly Bellies. These taste different than the ones I get at the local candy store.,18,2,3,0.02574196644127369,0.8662726283073425,0.08863476663827896,0.005905097350478172,0.006115897558629513,0.0028036918956786394,0.004525922238826752,Neutral,0.9617355465888977,0.27085742354393005,0.16739095747470856,0.9693330526351929,0.1484283208847046,0.322438508272171,0.396864652633667,0.010647802613675594,0.913946270942688,0.06429535895586014,0.3054490089416504,0.7265195250511169,0.04994210973381996,0.1668631136417389,Taste and Flavour
2,B005P08XRM,Grocery,"Quaker, Instant Grits, Original, 12 Count, 12oz Box (Pack of 6)",Quaker,"Want some Grits with your Salt?? All I'd wanted were instant grits...NOT instant salt with grits! Far, FAR too much salt in this product! Why companies think customers can not add their OWN seasonings to even instant foods and load them up with SALT is a mystery to me!! The grits were to be flavored MY WAY and with so much salt built-into this product, it RUINED its value completely. This company also sells flavored grits to those who wish to be poisoned by too much salt and other flavorings, but I had HOPED that the plain grits would not be so infected with tons of salt. One can just add salt when cooking them if so desired. What a DISAPPOINTMENT!!!! Yuck. The grits alone would have been perfect, but the company messed-up big time. UGH.",139,12,1,0.5117512345314026,0.09320680052042007,0.1700279861688614,0.0394710972905159,0.1703881025314331,0.012495667673647404,0.0026589781045913696,Disgust,0.9732425212860107,0.9987710118293762,0.2980993390083313,0.877467691898346,0.3719497621059418,0.3749702572822571,0.4634893834590912,0.4229772686958313,0.7387539744377136,0.25107643008232117,0.2537003755569458,0.843093991279602,0.0403628833591938,0.0056870137341320515,Damaged
2,B01FF96B94,Grocery,CARNATION Half n Half 360x .304 fl oz US,Carnation Half and Half,I can’t use these because I hate the flavor and they are non-refundable so I’m just out of my money. Hated the flavor,24,2,1,0.3681415617465973,0.02325388602912426,0.0037730340845882893,0.041242022067308426,0.5575917363166809,0.00213008769787848,0.0038676252588629723,Anger,0.9048147201538086,0.9844434857368469,0.5524093508720398,0.8955898880958557,0.24488615989685059,0.621212899684906,0.7231591939926147,0.4416614770889282,0.1661445051431656,0.5223603844642639,0.5245647430419922,0.2493378072977066,0.8543490171432495,0.0005830067093484104,Damaged
2,B00WBXZW84,Grocery,"Three Elephants Brown Jasmine Rice, 5 Pound",Three Elephants,Flavor is awful. The flavor of this brown rice is awful. The price is good but it doesn’t taste good like at all!,23,3,1,0.9802138209342957,0.002872273325920105,0.0008339344058185816,0.0038510977756232023,0.004509628284722567,0.0073016551323235035,0.0004175828071311116,Disgust,0.9868332743644714,0.9042101502418518,0.6762742400169373,0.9769166707992554,0.2659849524497986,0.465408593416214,0.9026140570640564,0.008029093965888023,0.10436670482158661,0.6119589805603027,0.6545420289039612,0.9620018601417542,0.19539351761341095,0.027232956141233444,Not as Expected
2,B00S8OAESS,Grocery,"8oz Lee Brand Pho Broth Mix (Gia Vi Pho Bac), Pack of 1",Lee,"Faux pho. Not very flavorful. Smelly packaging. This is missing most of the flavors of pho that I really enjoy. Definitely no star anise flavor. No real beef flavor either. Worst of all, the can I got absolutely REEKS of incense. It smells like it was packed in a trunk full of incense for a decade. The smell is so bad that it gets on my hands every time I pick the can up. The soup is in a plastic bag inside the can so the smell hasn’t permeated it as much but I think I still taste it. Yuck. Get some regular bouillon/stock, add some onion powder, star anise, cilantro and lime and you’ll be closer to pho than this.",122,12,2,0.9838480353355408,0.004802241455763578,0.0005283209029585123,0.003155176993459463,0.004729668144136667,0.0025781646836549044,0.00035836384631693363,Disgust,0.9857300519943237,0.9484707713127136,0.13642938435077667,0.9702600240707397,0.05748536065220833,0.1450663059949875,0.41153621673583984,0.9841368198394775,0.05275958776473999,0.18499596416950226,0.3605315685272217,0.0029902332462370396,0.02230345830321312,0.009310231544077396,Not as Expected
2,B07N9KT85P,Grocery,"Da Rosario Organic White Truffle Flavored Olive Oil, 8-Ounce Glass Bottles (Pack of 2)",Da Rosario,Very small bottle. The bottle is extremely small and it won’t last long at all if you use it every day. The flavor is ok. And there’s really some better truffle oil on the market,35,4,2,0.0356503464281559,0.9305148124694824,0.005044917576014996,0.006739784963428974,0.0035799487959593534,0.0022170082665979862,0.016253240406513214,Neutral,0.9119216203689575,0.6863035559654236,0.3097783327102661,0.8344114422798157,0.9529852271080017,0.49231794476509094,0.6795802712440491,0.49852755665779114,0.09527785331010818,0.30900707840919495,0.46581321954727173,0.15974876284599304,0.41943642497062683,0.010487285442650318,Size and Quantity
2,B00IFI6GCA,Grocery,"ZOE Extra Virgin Olive Oil 1 Liter Tin, Spanish Extra Virgin Olive Oil, First Cold Pressing of Spanish Cornicabra Olives, Delicate Aromatic Buttery Flavor",ZOE,"Nothing spectacular about the taste. The spout was infuriating ... Nothing spectacular about the taste. The spout was infuriating, as it always dripped oil all over the top of the can.",30,4,2,0.24314390122890472,0.010393613018095493,0.00433256383985281,0.0036781865637749434,0.7353792190551758,0.001909528742544353,0.0011630755616351962,Anger,0.9949147701263428,0.9789676666259766,0.7570374011993408,0.891940176486969,0.32938408851623535,0.6393319368362427,0.6269398927688599,0.6033868789672852,0.4018040895462036,0.493392676115036,0.4085637927055359,0.6560789942741394,0.26502078771591187,0.06004433333873749,Not as Expected
2,B00C3J9PQG,Grocery,"Jansal Valley Dried Currants, 1 Pound, 16 Oz",JANSAL VALLEY,"Packaging was great, everything fall out in the box. The package was a disaster, everything was all over the box. There was no protection. Can’t be used was shipped with lotion.",31,4,1,0.3919975757598877,0.2702367305755615,0.11965367197990417,0.12979015707969666,0.05259336158633232,0.030162911862134933,0.005565543193370104,Disgust,0.059206508100032806,0.7924413084983826,0.0004490370338317007,0.0008920597028918564,0.0005555071984417737,0.0034217347856611013,0.0022996310144662857,0.014026760123670101,0.0007476388709619641,0.003490103641524911,0.0032044462859630585,0.0022697520907968283,0.002237987704575062,0.00022364463075064123,Damaged
2,B085HDD431,Grocery,"Spindrift Sparkling Water, 4 Flavor Berry Variety Pack, Made with Real Fruit, 12 Fl Oz, Pack of 20 Seltzer Water Cans",Spindrift,"Not for someone who likes carbonated water. This is not for people who like good carbonated water. Its too sweet/bitter..It night be decent for a mixed drink of some sort, but not if you want just old fashioned good flavored carbonated water. It too sweet to taste like water, and too watery to taste like juice. ‍️",58,6,2,0.6253519654273987,0.11488925665616989,0.005476124584674835,0.09855235368013382,0.13939234614372253,0.005109686404466629,0.011228213086724281,Disgust,0.9917534589767456,0.9880136251449585,0.4435320496559143,0.9649896025657654,0.45988190174102783,0.5077627897262573,0.6629239320755005,0.5113050937652588,0.7112976312637329,0.4917275607585907,0.637843906879425,0.5639129281044006,0.2615100145339966,0.01277030911296606,Not as Expected
2,B0BS7M2FD1,Grocery,"REESE'S Assorted Milk Chocolate White Creme Peanut Butter Candy, Individually Wrapped Gift, 44.1 oz Bulk Variety Box (30 Pieces)",Reese's,"Nice box set but they were stale. This is definitely a good value of Reese's candy and the box that it comes in is a very nice set but the ones I received tasted old and stale, I was pretty disappointed.",41,2,3,0.31554123759269714,0.2085052877664566,0.015772685408592224,0.4277842044830322,0.01635504513978958,0.003808054607361555,0.01223346870392561,Sadness,0.9525423049926758,0.14413107931613922,0.3010636568069458,0.5262290835380554,0.4171527028083801,0.2108239084482193,0.6822132468223572,0.8821262121200562,0.9309700727462769,0.5729914307594299,0.10461319983005524,0.9952782392501831,0.2762828469276428,0.21497446298599243,Value for Money
2,B0B5KCYZMG,Grocery,Maxwell House Master Blend Light Roast Ground Coffee (26.8 oz Canister),MAXWELL HOUSE,Notice “ Light” in the description. The flavor isn’t the same . Disappointed in the taste . My error for not noticing the “ Light “ notation in the description.,25,4,2,0.033281564712524414,0.01754484511911869,0.024112172424793243,0.9158313870429993,0.005010006949305534,0.0026381954085081816,0.001581793650984764,Sadness,0.9895278215408325,0.8094635605812073,0.47666460275650024,0.9358356595039368,0.0806359276175499,0.3173171281814575,0.42395707964897156,0.27727389335632324,0.47778645157814026,0.4101186990737915,0.20810699462890625,0.27388978004455566,0.0746714249253273,0.03563051298260689,Not as Expected
2,B000M9LRWO,Grocery,"MTR Kadhi Pakora, 10.58-Ounce Boxes (Pack of 10)",MTR,"Not that authentic. May be good for trying, but don't get more than one ... you will soon get over the taste and will not want to eat it anymore ever.",30,2,2,0.14133374392986298,0.7226924300193787,0.013166271150112152,0.0929005965590477,0.012812770903110504,0.007558702491223812,0.009535537101328373,Neutral,0.940365195274353,0.7772297263145447,0.16246575117111206,0.5788780450820923,0.1473795771598816,0.18180681765079498,0.3306601345539093,0.11762221902608871,0.005114331841468811,0.15480968356132507,0.28695735335350037,0.10937102138996124,0.092554971575737,0.001241214107722044,Not as Expected
2,B0BQ2ZB6VM,Grocery,"Fruit Roll-Ups, Fruit by the Foot, Gushers Snacks Variety Pack, 8 ct",Betty Crocker,Kids love these. Feels like a 90s flashback eating there. Kids love them.,13,3,5,0.02771466039121151,0.3746730089187622,0.014509500004351139,0.01634596660733223,0.008450496941804886,0.001193627598695457,0.5571127533912659,Joy,0.9688131809234619,0.2743802070617676,0.9103044867515564,0.8585180640220642,0.5112656950950623,0.8155209422111511,0.7344211339950562,0.26888972520828247,0.970305860042572,0.731982409954071,0.5781987905502319,0.9496606588363647,0.24216243624687195,0.9553189873695374,Quality
2,B01LTHL4RU,Grocery,"REESE'S White Creme Peanut Butter Snack Size Ghosts Candy, Halloween, 10.2 oz, Bag",HERSHEY'S,Delicious but.. Tasty but came melted and all squished up. I only ordered chocolate online due to being unable to find these near me. I'll never do it again though lol.,31,4,2,0.04799959808588028,0.4626297354698181,0.03712230175733566,0.05085425451397896,0.005725611001253128,0.0059991213493049145,0.38966935873031616,Neutral,0.9967988133430481,0.9926503300666809,0.7390298247337341,0.6747152805328369,0.21292902529239655,0.02697698399424553,0.5671541094779968,0.09759973734617233,0.017107054591178894,0.8433071374893188,0.20027127861976624,0.07950509339570999,0.12577438354492188,0.004185231868177652,Not as Expected
2,B00K3NBT6I,Grocery,"Heartbar Oatmeal Square Bar, Fruit Trio Variety Pack, 1.76 Ounce (Pack of 18)",Heartbar,"Pay the slightly higher price, these were awful! have had these before, and the ones then were great but these were just thrown into a packing box, smaller than before, were smashed because they were thrown into a box! All crumbly,not the best Ive ever had by far and wont buy from this vendor again EVER! Soory but its true for the difference in price, Id buy the higher priced ones. More for the money! Sloppy is what Id call it!",82,6,1,0.7392280697822571,0.009107878431677818,0.04095270112156868,0.039414241909980774,0.08503713458776474,0.08254487812519073,0.0037151104770600796,Disgust,0.9215315580368042,0.997416615486145,0.821530282497406,0.7735780477523804,0.8630355596542358,0.5031788349151611,0.9672331213951111,0.9590228796005249,0.6944515705108643,0.6005885601043701,0.4154588282108307,0.7823688983917236,0.3471894860267639,0.3610563278198242,Damaged
2,B00YNU2AU6,Amazon Home,"Mung Bean Sprouting Seed: 2.5 Lb - Organic, Non-GMO - Handy Pantry Brand - Dried Moong Beans for Sprouts, Garden Planting, Chinese & Asian Cooking, Soup & More",Handy Pantry,Two Stars. Bag came with broken zipper to close back up.,11,2,2,0.11696750670671463,0.3907864987850189,0.14790427684783936,0.1798061579465866,0.14880283176898956,0.012761328369379044,0.0029713779222220182,Neutral,0.9755793809890747,0.9873196482658386,0.8329004049301147,0.03686215355992317,0.31518444418907166,0.11470048874616623,0.7016555070877075,0.6154956221580505,0.9748082160949707,0.5669971108436584,0.02476455271244049,0.9923840761184692,0.04019208624958992,0.5320892930030823,Value for Money
2,B09VH96G3H,Health & Personal Care,"Zveet Birch Xylitol Sweetener | Keto Friendly, Non GMO Low Carb & Calorie Natural Sweetener Sugar Substitute | Kosher & Made in the USA | 1 Pound",Zveet,"Like I but can't tolerate it. Realized this product was causing stomach distress. Otherwise it tastes like sugar and a nice product. Just wish I could tolerate it. Good thing I won't be buying from this company again. I realize return mailing would be deducted, $8.74, but wasn't prepared for a restocking fee of $5.80, so only received a credit of $14.95. For the amount of the refund and the trouble involved, I should have just thrown it out.",79,7,3,0.03578146919608116,0.23913335800170898,0.014700357802212238,0.6702547669410706,0.013821853324770927,0.013536118902266026,0.01277200598269701,Sadness,0.9966676831245422,0.9095327258110046,0.9441070556640625,0.7571579813957214,0.5970081686973572,0.6071315407752991,0.683326005935669,0.5324451327323914,0.7438991069793701,0.6496037244796753,0.5376284122467041,0.37988635897636414,0.4252222180366516,0.06728924065828323,Not as Expected
2,B0BK4JKMN2,Grocery,"Kraft Deluxe White Cheddar Easy Microwavable Macaroni and Cheese Cups (4 ct Pack, 2.39 oz Cups)",Kraft,"Not as good as the boxes. When I was younger, I loved making the boxed Kraft Mac and Cheese (orange), usually adding frozen peas to the mac when it was nearly cooked. My sisters and I could finish off a box as a snack in the afternoon, we never had it as a serious meal. I don't know that Mom and Dad ever tasted it, but we sure enjoyed the fast, easy hot snack that was fun to pick at with a fork, often directly from the pot. My family still enjoys the boxed Kraft mac and cheese, adding peas, broccoli, or kale, always finishing with garlic and pepper. We've tried other boxed mac and cheese packages and none compares, even after decades of attempts. Finding a pack of these Kraft Deluxe Easy Mac White Cheddar Macaroni and Cheese at an insanely good price, I purchased them for the kids because they like to receive individual sized servings of foods from me. The last mac and cheese cups were not good at all, made by another manufacturer. These are okay, not terrible, and they can be improved with condiments if you want to spend the time trying to improve bland and pasty mac and cheese that fills about 1/3 of the cup. For an emergency, they are acceptable if you have a microwave, as a meal of mac and cheese, we all prefer the original blue boxes over these cups and would not purchase them again even at an insanely good price.",253,10,3,0.19494764506816864,0.456910103559494,0.00571239460259676,0.021740179508924484,0.011012212373316288,0.004184886813163757,0.3054925799369812,Neutral,0.9001368880271912,0.8024884462356567,0.6033199429512024,0.9301077723503113,0.8242988586425781,0.3993498980998993,0.8769210577011108,0.9208006262779236,0.847207248210907,0.4779806435108185,0.5086895227432251,0.776781439781189,0.3419862687587738,0.8881899118423462,Taste and Flavour
2,B095PZCP3N,Grocery,"Matilde Vicenzi Venezia Italy Shortbread Cookie Gift Tin, Imported Assortment Of Italian Butter Cookies & Crispy Tea/Coffee Pastries, Individually Wrapped Trays Of Holiday Bakery Snacks, Kosher, 32 oz",Pasticceria Matilde Vicenzi,"Not even average! I am from Europe (Luxembourg) and I know European Patisserie, but these are just an inadequate imitation of the cookies I ate as a child and have each time I visit!These do not inspire any cherished memories, they were dry, the whole box was just a repetition of variousIdentical dry cookies!They were so dry, The mouthfeel was just a lot of dry crumbs!Will certainly NOT buy again",73,5,1,0.6650713682174683,0.08878840506076813,0.07142829895019531,0.08762328326702118,0.0702778622508049,0.012369309552013874,0.004441532306373119,Disgust,0.9990131855010986,0.9812710881233215,0.8344615697860718,0.926618218421936,0.585082471370697,0.5115950107574463,0.7298179864883423,0.8999669551849365,0.060694850981235504,0.5622617602348328,0.4601106345653534,0.022252894937992096,0.5971450805664062,0.07187378406524658,Not as Expected
2,B07VV7T465,Grocery,"Taylors of Harrogate Green Tea with Jasmine, 20 Count (Pack of 6)",Taylors of Harrogate,"Quality could be better. I bought a box of samples a couple of times trying to live this tea, the black one is almost like powder, some flavors were ok, other smelled too much artificially to my taste.",38,2,3,0.5481340885162354,0.4090375602245331,0.007488482631742954,0.013196488842368126,0.012063279747962952,0.005628085695207119,0.004451980348676443,Disgust,0.8958449363708496,0.6599861979484558,0.22107183933258057,0.6763644814491272,0.0022709311451762915,0.05848875641822815,0.46797919273376465,0.6725509762763977,0.6011191606521606,0.1702931970357895,0.16856320202350616,0.0030220369808375835,0.057754047214984894,0.0005485588917508721,Not as Expected
2,B00B1SEL7S,Grocery,"Tassimo Jacobs Krönung Médaille d´Or, Rainforest Alliance Certified, 16 T-Discs",Tassimo,"Such a disappointment. As much as I love the regular Jacob Kronung tassimo T-discs, I dislike the Kronung Medaille d’or.Manufacturers do not know how to leave alone a good product, they have to follow the crowd.The Medaille d’or now has the froth included on top and that changed the taste. Do they include that horrible dry milkfor that or some chemicals to do so? The fact is that I can’t drink it at all. My husband just tolerates it by removing the froth.No reorder for us .",87,5,1,0.8398292660713196,0.05305829271674156,0.014290500432252884,0.05040539801120758,0.030387556180357933,0.010756397619843483,0.0012726141139864922,Disgust,0.9862021207809448,0.9698229432106018,0.47834262251853943,0.9630069732666016,0.14293915033340454,0.2370557337999344,0.42936208844184875,0.30952587723731995,0.3656848669052124,0.36312544345855713,0.3327118158340454,0.11352689564228058,0.11468435078859329,0.009140492416918278,Not as Expected
2,B01N22CM3F,Grocery,CRAVEBOX Snack Box Variety Pack Care Package (50 Count) Treats Gift Basket Boxes Pack Adults Kids Grandkids Guys Girls Women Men Boyfriend Candy Birthday Cookies Chips Teenage Mix College Student Food Sampler Office Back to School,CRAVEBOX,"Disappointed with contents. Not worth $24, not by a long shot!I got the box and before opening it, I immediately thought ""This seems small"".They give you a variety of things, but if you ask me, you could probably buy each item in their own containers and it would be about $24.. and I mean each container as in .. THE ENTIRE CONTAINER.. not just samples from each container.",69,5,2,0.10806317627429962,0.03805049508810043,0.2127435952425003,0.6042143702507019,0.02853255905210972,0.0030932791996747255,0.0053025782108306885,Sadness,0.9964044690132141,0.9759879112243652,0.7059317231178284,0.6347531080245972,0.875770092010498,0.4815467298030853,0.9273445010185242,0.783523678779602,0.19388003647327423,0.7150786519050598,0.3802777826786041,0.518919050693512,0.3372706174850464,0.016486339271068573,Not as Expected
2,B07VV7T465,Grocery,"Taylors of Harrogate Green Tea with Jasmine, 20 Count (Pack of 6)",Taylors of Harrogate,"Dissapointed with the flavor. Apple & Cinnamon is not for me. Was expecting a more ""celestial seasonings"" type of apple flavor where this one is sharper, more ginger like. Brand is great, but this flavor -- no thank you.",37,4,2,0.08292509615421295,0.6317852139472961,0.17750215530395508,0.07807555049657822,0.014390555210411549,0.002188851358368993,0.013132595457136631,Neutral,0.9986087679862976,0.9826567769050598,0.41545385122299194,0.9803232550621033,0.02127326838672161,0.40280598402023315,0.47678300738334656,0.3140740990638733,0.29376235604286194,0.3992861807346344,0.4821271300315857,0.4561608135700226,0.06608591228723526,0.09878301620483398,Not as Expected
2,B079TRNVHX,Grocery,"Tara's All Natural Handcrafted Gourmet Sea Salt Caramel: Small Batch, Kettle Cooked, Creamy & Individually Wrapped - 11.5 Ounce",Tara's,Gourmet Carmel’s with CORN SYRUP. UCK. All things were great except the sweetener they use. Corn syrup? Really!! I checked similar items from Sees and they use sugar of course. When I called their office I was told to read ingredients before I order. Right shouldn’t have bought them. Won’t again and neither should anyone.,55,9,1,0.005813780706375837,0.06647379696369171,0.9006535410881042,0.0022983215749263763,0.010938621126115322,0.00140521046705544,0.012416655197739601,Surprise,0.9802084565162659,0.9881305694580078,0.002126101404428482,0.3272262215614319,0.0482821948826313,0.007097376510500908,0.07513427734375,0.05539499968290329,0.8946045637130737,0.0366356261074543,0.9582221508026123,0.5006511211395264,0.04962407425045967,0.013897065073251724,Damaged
2,B074H6R4YF,Grocery,"365 by Whole Foods Market, Creamy Cashew Butter, 16 Ounce",365 by Whole Foods Market,Way too much oil. There is more grease in here than there is spread. Will never buy again.,18,3,1,0.42342832684516907,0.3805219531059265,0.03699960187077522,0.11141807585954666,0.03721229359507561,0.00750232208520174,0.002917349338531494,Disgust,0.9405805468559265,0.9939553737640381,0.6131094098091125,0.09554865211248398,0.6123062372207642,0.5778091549873352,0.6780305504798889,0.43477562069892883,0.006022369023412466,0.5670134425163269,0.5617658495903015,0.02577376924455166,0.28394073247909546,0.0002776362234726548,Damaged
2,B09HRDTD9N,Grocery,"OREO Chocolate Marshmallow Sandwich Cookies, 1 Family Size Pack (17 oz.)",Oreo,A Broken Cookie Is Still A Cookie. I Guess. I ordered three family size packages and literally every single cookie was broken. I should’ve listened to other reviewers who said the same thing. I won’t be purchasing again.,38,5,1,0.16400453448295593,0.5175458788871765,0.05894194915890694,0.08976861089468002,0.16165250539779663,0.0062523335218429565,0.0018341675167903304,Neutral,0.7764120697975159,0.8784341216087341,0.2975154519081116,0.43397682905197144,0.6430298686027527,0.34818610548973083,0.43967652320861816,0.21998706459999084,0.1337684690952301,0.5998645424842834,0.014832909218966961,0.2699035108089447,0.012554862536489964,0.09304916858673096,Damaged
2,B09JDSR46H,Grocery,"Hills Bros Instant White Chocolate Caramel Decadent Cappuccino Mix, Easy to Use, Enjoy Coffeehouse Flavor from Home, Frothy, 16 Ounce (Pack of 1)",Hills Bros,Two Stars. this is too sweet to my taste. it's also not very easy to dissolve in hot water.,19,1,2,0.04555917903780937,0.7613056898117065,0.023176735267043114,0.021916424855589867,0.0043188175186514854,0.0021597743034362793,0.14156338572502136,Neutral,0.9033593535423279,0.002295340411365032,0.2711799740791321,0.961419939994812,0.1152695044875145,0.3532539904117584,0.6516007781028748,0.1250075399875641,0.583018958568573,0.39228200912475586,0.3772442042827606,0.776924192905426,0.10696882754564285,0.02226237766444683,Taste and Flavour
2,B01BLAVG82,Grocery,"Outshine, Watermelon Frozen Fruit Bars, 6 Count (Frozen)",OUTSHINE,"Sweet, Artificial Candy. I like outshine in the coconut, even the blueberry is nice too, but these are awful. I love watermelon, but these taste like a very sweet, artificial watermelon candy. Just say no, these are not good.",39,4,1,0.9613031148910522,0.013077187351882458,0.001807598047889769,0.007351910229772329,0.00598609633743763,0.009575082920491695,0.000899038219358772,Disgust,0.9674282670021057,0.7851582765579224,0.4281148910522461,0.9701414704322815,0.1879464089870453,0.3994583189487457,0.5764592289924622,0.4336952865123749,0.424641489982605,0.3661482036113739,0.48419931530952454,0.5529600977897644,0.20159156620502472,0.3495853841304779,Taste and Flavour
2,B0BCR13HFL,Grocery,"Equator Coffees, French Roast Blend, Organic Whole Bean Coffee, Dark Roast, Fresh Roasted, Bittersweet Chocolate & Plum Flavor Notes, Sustainable and Fair Trade Certified, 10.5 oz Bag",Equator Coffees & Teas,"Cannot recommend. I was so excited to try this at home. I have had Equator at a famous cafe in my city. Although I do admit it was hit or miss there, the hit was so good. Having just purchased a mochamaster, this coffee was in my top three to grind.This batch at least was absolutely flavorless. At all grinds, using the golden ratio of water to coffee, the peak flavor I was able to extract was that of a melted crayon.It's not returnable, which I get because it's perishable, but it's also just completely defective. Things can be both perishable and flavorless. Took a chance, and lost this time. I hope the rest of you have good luck, it's still a good brand.",124,9,1,0.00807107798755169,0.1701778769493103,0.21771414577960968,0.008798470720648766,0.005957295652478933,0.007880721241235733,0.5814003348350525,Joy,0.9624221324920654,0.8962367177009583,0.4872807264328003,0.8350646495819092,0.2928566336631775,0.2625882923603058,0.09116369485855103,0.21992374956607819,0.24859091639518738,0.13995800912380219,0.38616305589675903,0.0481705404818058,0.24182046949863434,0.007894814945757389,Not as Expected
